#,NAME,RAJD,DECJD,BINARY,BINCOMP,PSR,AGE,EDOT,
2049,J1822+2617,275.68674583,26.29078611,*,*,*,1.17e+07,1.52e+32,
2050,J1822-4209,275.54731667,-42.15305000,*,*,*,1.58e+07,1.90e+32,
2051,J1823-0154,275.96727520,-1.90127008,*,*,*,1.06e+07,1.02e+32,
2052,B1821+05,275.87905458,5.84008611,*,*,*,5.26e+07,2.10e+31,
2053,B1820-11,275.91794458,-11.25313535,BT,MS(?)[pv91],*,3.22e+06,2.48e+33,
2054,J1823-1126,275.83275000,-11.43444444,*,*,*,8.01e+05,2.29e+32,
2055,J1823-1347,275.85104167,-13.79833333,*,*,*,1.02e+06,1.61e+33,
2056,J1823-1526,275.83925000,-15.43944444,*,*,*,5.70e+06,4.15e+31,
2057,J1823-1807,275.79033333,-18.12583333,*,*,*,9.31e+07,2.51e+30,
2058,B1820-30A,275.91869588,-30.36114639,*,*,HE[faa+11],2.55e+07,8.28e+35,
2059,B1820-30B,275.92310625,-30.36137222,*,*,*,2.01e+08,2.18e+31,
2060,J1823-3021C,275.92146500,-30.36068056,*,*,*,2.87e+07,1.32e+32,
2061,J1823-3021D,275.91888000,-30.36212778,*,*,*,*,*,
2062,J1823-3021E,275.91220833,-30.37286111,*,*,*,*,*,
2063,J1823-3021F,275.91945833,-30.36108333,*,*,*,*,*,
2064,J1823-3021G,275.91967208,-30.35989722,DD,CO(?)[rgf+21],*,*,*,
2065,J1823-3021H,275.91866667,-30.36108333,*,*,*,*,*,
2066,B1820-31,275.94495157,-31.11381963,*,*,*,1.54e+06,5.04e+33,
2067,J1823-3543,275.92941667,-35.72788889,ELL1,He[cbb+23],NRAD[aab+22],*,*,
2068,J1824-0127,276.22262500,-1.46427778,*,*,*,1.01e+07,9.88e+30,
2069,J1824-0132,276.23156250,-1.54000000,*,*,*,1.26e+08,9.94e+31,
2070,J1824-0621,276.06591475,-6.36577550,ELL1,He[mzl+23],*,5.60e+09,1.07e+34,
2071,J1824+1014,276.06221667,10.24550556,DD,He[drc+21],HE[drc+21],1.20e+10,3.16e+33,
2072,B1821-11,276.12307874,-11.31183739,*,*,*,1.94e+06,1.70e+33,
2073,J1824-1159,276.23396250,-11.99816667,*,*,*,1.07e+06,4.46e+33,
2074,J1824-1350,276.20908750,-13.83916667,*,*,*,3.65e+07,8.80e+30,
2075,J1824-1423,276.23911250,-14.38480556,*,*,*,1.45e+07,3.34e+32,
2076,J1824-1500,276.05875000,-15.00916667,*,*,*,8.62e+06,4.27e+32,
2077,B1821-19,276.00233333,-19.76760000,*,*,*,5.73e+05,3.05e+34,
2078,J1824-2233,276.04300000,-22.55305556,*,*,*,6.12e+07,7.57e+30,
2079,J1824-2328,276.11933333,-23.47138889,*,*,*,1.37e+07,2.01e+31,
2080,B1821-24A,276.13336627,-24.86968846,*,*,HE[skk+97/bvs+11],2.99e+07,2.24e+36,
2081,J1824-2452B,276.13670833,-24.86977778,*,*,*,*,*,
2082,J1824-2452C,276.13670833,-24.86977778,BT,*,*,*,*,
2083,J1824-2452D,276.13670833,-24.86977778,BT,*,*,*,*,
2084,J1824-2452E,276.13670833,-24.86977778,*,*,*,*,*,
2085,J1824-2452F,276.13670833,-24.86977778,*,*,*,*,*,
2086,J1824-2452G,276.13670833,-24.86977778,BT,UL[fre08],*,*,*,
2087,J1824-2452H,276.13670833,-24.86977778,BT,*,*,*,*,
2088,J1824-2452I,276.13554167,-24.86905556,BT,He[pfb+13],HE,*,*,
2089,J1824-2452J,276.13670833,-24.86977778,BT,UL[fre08],*,*,*,
2090,J1824-2452K,276.13670833,-24.86977778,BT,*,*,*,*,
2091,J1824-2452L,276.13670833,-24.86977778,BT,UL[fre08],*,*,*,
2092,J1824-2452M,276.13826458,-24.86894444,ELL1,UL[dpr+22],*,6.17e+08,4.43e+34,
2093,J1824-2452N,276.13809083,-24.86996944,ELL1,UL[dpr+22],*,3.34e+08,1.67e+35,
2094,J1824-2537,276.12744583,-25.62194444,*,*,*,8.04e+06,1.56e+33,
2095,B1822+00,276.31385216,0.07213930,*,*,*,1.41e+07,7.32e+31,
2096,J1825-0319,276.48313792,-3.33265833,BT,He[bbb+13],*,1.06e+10,2.84e+33,
2097,B1822-09,276.37747500,-9.58922222,*,*,*,2.33e+05,4.54e+33,
2098,J1825-1108,276.32625000,-11.14833333,*,*,*,1.61e+07,1.05e+31,
2099,B1822-14,276.26233333,-14.78160278,*,*,*,1.95e+05,4.11e+34,
2100,J1825-31,276.49166667,-31.03888889,*,*,*,*,*,
2101,J1825-33,276.50833333,-33.35000000,*,*,RRAT,*,*,
2102,B1823-11,276.52280293,-11.52878499,*,*,*,6.75e+06,2.11e+31,
2103,J1826-1256,276.53554167,-12.94250000,*,*,NRAD,1.44e+04,3.56e+36,
2104,B1823-13,276.55489583,-13.57966667,*,*,HE,2.14e+04,2.84e+36,
2105,J1826-1419,276.67662917,-14.32266667,*,*,RRAT,1.39e+06,7.58e+32,
2106,J1826-1526,276.55250000,-15.43416667,*,*,*,5.58e+06,7.68e+32,
2107,J1826-2415,276.65010833,-24.26513889,*,*,*,4.29e+09,6.62e+33,
2108,J1827-0750,276.76139583,-7.83866667,*,*,*,2.77e+06,3.08e+33,
2109,J1827-0849,276.90166667,-8.82833333,*,*,NRAD[frm+18],3.24e+09,3.84e+34,
2110,J1827-0934,276.94118333,-9.57122222,*,*,*,1.12e+06,2.12e+33,
2111,B1824-10,276.77283123,-9.97864096,*,*,*,3.88e+06,2.67e+33,
2112,J1827-1446,276.85250000,-14.77444444,*,*,NRAD[aab+22],1.74e+05,1.44e+34,
2113,J1828-0003g,277.22083333,-0.05000000,*,*,RRAT[zhx+23],*,*,
2114,J1828-0038g,277.06250000,-0.63333333,*,*,RRAT[zhx+23],*,*,
2115,J1828-0611,277.08631250,-6.19763889,*,*,*,2.92e+06,2.95e+33,
2116,J1828+0625,277.12064458,6.41938389,DDH,He(?)[brf+22],*,1.22e+10,3.88e+33,
2117,J1828-1007,277.12648333,-10.11947222,*,*,*,3.96e+06,6.74e+33,
2118,J1828-1057,277.13850000,-10.95747222,*,*,*,1.89e+05,5.47e+34,
2119,J1828-1101,277.07833333,-11.03078611,*,*,HE[mhl+02/aab+22],7.72e+04,1.56e+36,
2120,J1828+1221,277.09233750,12.35580556,*,*,*,1.39e+07,1.93e+31,
2121,J1828-1336,277.17854167,-13.61250000,*,*,*,1.37e+07,6.17e+31,
2122,J1828+1359,277.22224167,13.99315556,*,*,*,1.61e+07,7.05e+31,
2123,J1828-2119,277.08983333,-21.33222222,*,*,*,6.44e+06,3.67e+32,
2124,J1829+0000,277.44641667,0.00236111,*,*,*,6.01e+06,2.62e+33,
2125,J1829-0734,277.27237500,-7.57277778,*,*,*,1.05e+06,5.86e+33,
2126,J1829-1011,277.27525000,-10.19027778,*,*,*,*,*,
2127,B1826-17,277.42973848,-17.85108318,*,*,*,8.77e+05,7.57e+33,
2128,J1829+2456,277.39444500,24.93838694,BT,NS[clm+04],*,1.24e+10,3.01e+31,
2129,J1829+25,277.25000000,25.00000000,*,*,*,*,*,
2130,J1830-0052,277.62791667,-0.88166667,*,*,*,2.31e+07,2.26e+32,
2131,J1830-0131,277.58171667,-1.53002778,*,*,*,1.15e+06,2.34e+34,
2132,J1830-10,277.52500000,-10.65000000,*,*,*,*,*,
2133,B1828-11,277.69795833,-10.99070000,*,*,*,1.07e+05,3.56e+34,
2134,J1830-1135,277.50716667,-11.59222222,*,*,*,2.06e+06,7.83e+30,
2135,J1830-1313,277.67491667,-13.22116667,*,*,*,6.91e+06,1.62e+32,
2136,J1830-1414,277.50145833,-14.24361111,*,*,*,1.60e+08,6.55e+30,
2137,J1831-04,277.75000000,-4.48333333,*,*,*,*,*,
2138,J1831-0823,277.90139167,-8.38997222,*,*,*,3.14e+07,5.32e+31,
2139,J1831-0952,277.89293333,-9.86713889,*,*,HE[lfl+06/aab+22],1.28e+05,1.08e+36,
2140,J1831-1223,277.80345833,-12.39194444,*,*,*,8.27e+06,9.26e+30,
2141,J1831-1329,277.98316667,-13.49888889,*,*,*,1.15e+07,1.16e+31,
2142,J1831-1423,277.87125000,-14.39611111,*,*,*,7.35e+06,3.30e+32,
2143,J1832+0029,278.21125000,0.49083333,*,*,*,5.45e+06,4.03e+32,
2144,J1832-0644,278.17779167,-6.73383333,*,*,*,3.18e+05,3.55e+33,
2145,B1829-08,278.15422083,-8.45102778,*,*,*,1.61e+05,9.30e+33,
2146,J1832-0836,278.11496870,-8.61528710,*,*,*,5.21e+09,1.62e+34,
2147,B1829-10,278.17027782,-10.35910417,*,*,*,1.25e+06,4.60e+33,
2148,J1832+27,278.04166667,27.96666667,*,*,*,*,*,
2149,J1832-28,278.12500000,-28.71666667,*,*,*,*,*,
2150,J1833-0209,278.27254583,-2.15455556,*,*,*,1.68e+06,4.37e+33,
2151,B1831-03,278.42456042,-3.65118278,*,*,*,2.62e+05,5.07e+33,
2152,J1833-0556,278.41200000,-5.93472222,*,*,*,1.88e+07,1.43e+31,
2153,J1833-0559,278.28166667,-5.99027778,*,*,*,6.20e+05,4.31e+33,
2154,B1830-08,278.41778333,-8.45877778,*,*,*,1.47e+05,5.84e+35,
2155,J1833-0831,278.43487500,-8.51880556,*,*,AXP/NRAD,3.49e+04,3.13e+32,
2156,J1833-1034,278.38987500,-10.56875000,*,*,HE,4.85e+03,3.37e+37,
2157,J1833-1055,278.49333333,-10.92527778,*,*,*,1.91e+07,8.17e+31,
2158,J1833-3840,278.26916667,-38.67944444,ELL1,*,HE[aab+22],1.67e+09,1.08e+35,
2159,B1828-60,278.31166667,-60.38444444,*,*,*,1.11e+08,1.58e+30,
2160,B1831-00,278.57190000,-0.18146683,ELL1,UL[vbjj05],*,7.84e+08,2.94e+30,
2161,J1834-0031,278.71288750,-0.52619444,*,*,*,1.16e+07,4.95e+32,
2162,B1831-04,278.60667774,-4.43773271,*,*,*,6.39e+07,1.16e+32,
2163,J1834-0602,278.65820833,-6.04305556,*,*,*,4.23e+06,6.21e+32,
2164,J1834-0633,278.62187500,-6.55030556,*,*,*,8.32e+06,7.46e+32,
2165,J1834-0731,278.56654167,-7.51831389,*,*,*,1.40e+05,1.70e+34,
2166,J1834-0742,278.63050000,-7.70572222,*,*,*,3.85e+05,2.62e+33,
2167,J1834-0812,278.62416667,-8.20000000,*,*,*,7.81e+05,3.32e+33,
2168,J1834-0845,278.71715833,-8.76556111,*,*,AXP/NRAD,4.94e+03,2.05e+34,
2169,J1834-09,278.65000000,-9.25000000,*,*,*,*,*,
2170,J1834+10,278.61250000,10.73333333,*,*,*,*,*,
2171,J1834-1202,278.59633333,-12.04066667,*,*,*,1.43e+09,1.17e+30,
2172,J1834-1710,278.72250417,-17.18055556,*,*,*,1.21e+08,4.03e+31,
2173,J1834-1855,278.69141667,-18.93305556,*,*,*,1.20e+07,2.42e+31,
2174,J1835-0114,278.84132458,-1.24266944,BT,He[eklk13],*,1.16e+10,2.06e+33,
2175,J1835-0349,278.80394167,-3.81941667,*,*,*,4.36e+06,2.02e+32,
2176,J1835-0522,278.78383333,-5.36888889,*,*,*,3.64e+07,1.45e+31,
2177,J1835-0600,278.83437500,-6.00000000,*,*,*,4.18e+06,3.03e+31,
2178,B1832-06,278.77317417,-6.71843330,*,*,*,1.20e+05,5.58e+34,
2179,J1835-0847,278.94050000,-8.78888889,*,*,*,2.77e+07,3.16e+31,
2180,J1835-0924,278.90841667,-9.40750000,*,*,*,6.36e+05,1.33e+33,
2181,J1835-09242,278.84092500,-9.40441667,*,*,*,3.15e+08,3.59e+31,
2182,J1835-0928,278.84258333,-9.46722222,*,*,*,1.02e+07,1.59e+32,
2183,J1835-0944,278.94438750,-9.74088889,*,*,*,5.25e+05,5.64e+34,
2184,J1835-0946,278.93691667,-9.77722222,*,*,*,1.39e+08,3.12e+31,
2185,J1835-1020,278.98991000,-10.33458333,*,*,*,8.10e+05,8.45e+33,
2186,J1835-1106,278.82670833,-11.10447222,*,*,*,1.28e+05,1.78e+35,
2187,J1835-1548,278.95970833,-15.81055556,*,*,*,6.11e+06,2.28e+32,
2188,J1835-3259A,278.93333333,-32.99027778,*,*,*,*,*,
2189,J1835-3259B,278.93946000,-32.99041111,ELL1,He[grf+22],HE[zxw22],6.68e+08,2.80e+35,
2190,B1834-04,279.21579339,-4.61046591,*,*,*,3.38e+06,1.48e+33,
2191,J1836-0517,279.10500000,-5.29305556,*,*,*,5.56e+06,5.38e+32,
2192,B1834-10,279.22469117,-10.13565277,*,*,*,7.56e+05,2.61e+33,
2193,J1836-11,279.02500000,-11.28333333,*,*,*,*,*,
2194,J1836-1324,279.21786250,-13.40933333,*,*,*,2.73e+06,7.16e+33,
2195,J1836-2354A,279.10602167,-23.91455278,BT,UL[lrfs11],*,2.29e+10,2.42e+33,
2196,J1836-2354B,279.10146250,-23.90797222,*,*,*,*,*,
2197,J1836+51,279.00000000,51.00000000,*,*,*,*,*,
2198,J1836+5925,279.05697500,59.42504167,*,*,XINS/NRAD[aab+22],1.83e+06,1.14e+34,
2199,J1837+0033g,279.42083333,0.55000000,*,*,*,*,*,
2200,J1837-0045,279.38397519,-0.75295649,*,*,*,5.80e+06,2.83e+32,
2201,J1837+0053,279.36854167,0.88694444,*,*,*,1.99e+08,1.40e+31,
2202,J1837-0559,279.34855000,-5.99127778,*,*,*,9.63e+05,1.61e+34,
2203,J1837-0604,279.43145833,-6.08027778,*,*,HE[lsg+15],3.40e+04,1.98e+36,
2204,B1834-06,279.31104310,-6.88392099,*,*,*,3.91e+07,4.40e+30,
2205,J1837-0822,279.41522500,-8.37011111,BT,He(?)[bsb+19],*,1.44e+08,3.59e+30,
2206,J1837+1221,279.27966667,12.36500000,*,*,*,5.02e+06,3.23e+31,
2207,J1837-1243,279.28920833,-12.73222222,*,*,*,8.14e+05,2.18e+32,
2208,J1837-1837,279.47604167,-18.61888889,*,*,*,1.78e+06,9.18e+32,
2209,J1838+0022g,279.60000000,0.36666667,*,*,*,*,*,
2210,J1838+0027g,279.55416667,0.45000000,*,*,*,*,*,
2211,J1838+0044g,279.54583333,0.73333333,*,*,*,*,*,
2212,J1838-01,279.62500000,-1.01666667,*,*,*,*,*,
2213,J1838-0107,279.66426250,-1.13017778,*,*,*,1.29e+09,2.46e+30,
2214,J1838-0453,279.54750000,-4.89036667,*,*,*,5.19e+04,8.31e+34,
2215,J1838-0537,279.73341667,-5.61916667,*,*,NRAD[aab+22],5.12e+03,5.75e+36,
2216,J1838-0549,279.65860417,-5.82002778,*,*,*,1.12e+05,1.01e+35,
2217,J1838-0624,279.71575000,-6.41500000,*,*,*,1.90e+08,3.83e+30,
2218,J1838-0655,279.51304167,-6.92594444,*,*,NRAD,2.27e+04,5.55e+36,
2219,J1838-1046,279.61033333,-10.78250000,*,*,*,6.27e+06,6.72e+31,
2220,J1838+1523,279.69491667,15.39038889,*,*,*,4.29e+08,4.83e+30,
2221,J1838+1650,279.67942500,16.83779167,*,*,*,1.13e+07,1.54e+31,
2222,J1838-1849,279.64079167,-18.83305556,*,*,*,1.93e+08,1.36e+31,
2223,J1838+50,279.50000000,50.85000000,*,*,RRAT[gac+21],*,*,
2224,J1839-0141,279.77910333,-1.69888889,*,*,RRAT,2.49e+06,2.89e+32,
2225,J1839-0223,279.99180000,-2.38597222,*,*,*,4.21e+06,9.25e+31,
2226,J1839-0321,279.90633333,-3.35300000,*,*,*,3.02e+05,3.63e+34,
2227,J1839-0332,279.98576250,-3.54961111,*,*,*,8.91e+06,9.81e+30,
2228,J1839-0402,279.96275000,-4.04025000,*,*,*,1.07e+06,2.15e+33,
2229,J1839-0436,279.75026667,-4.61597222,*,*,*,2.92e+06,9.57e+33,
2230,J1839-0459,279.92757917,-4.99966667,*,*,*,2.80e+06,6.51e+32,
2231,J1839-0627,279.83525000,-6.45944444,*,*,*,5.83e+07,4.56e+31,
2232,J1839-0643,279.79084583,-6.72922222,*,*,*,1.96e+06,1.58e+33,
2233,J1839-0905,279.97275000,-9.08725000,*,*,*,2.55e+05,1.40e+34,
2234,J1839-1238,279.93211667,-12.64463889,*,*,*,6.12e+06,2.80e+31,
2235,J1840+0012g,280.20416667,0.20000000,*,*,*,*,*,
2236,J1840+0214,280.14202917,2.24852778,*,*,*,1.52e+06,6.46e+32,
2237,J1840-0245g,280.05833333,-2.75000000,*,*,RRAT[zhx+23],*,*,
2238,J1840-0445,280.18958333,-4.75222222,*,*,*,5.93e+05,5.91e+33,
2239,J1840-0559,280.09658333,-5.98783333,*,*,*,1.42e+06,5.97e+32,
2240,J1840-0626,280.06795833,-6.43761111,*,*,*,1.30e+06,1.34e+32,
2241,J1840-0643,280.03725083,-6.72668333,BT,He[kek+13],*,5.91e+09,8.37e+31,
2242,J1840-0753,280.19833333,-7.89222222,*,*,*,6.94e+07,4.70e+31,
2243,J1840-0809,280.13902083,-8.15100556,*,*,*,6.44e+06,1.06e+32,
2244,J1840-0815,280.05731667,-8.25246667,*,*,*,7.16e+06,7.27e+31,
2245,J1840-0840,280.21625000,-8.67472222,*,*,*,3.55e+06,6.25e+30,
2246,J1840-1122,280.10027500,-11.36963889,*,*,*,2.33e+06,3.04e+32,
2247,J1840-1207,280.22409167,-12.12572222,*,*,*,3.74e+06,2.94e+32,
2248,J1840-1419,280.13766667,-14.31847222,*,*,RRAT,1.65e+07,8.73e+29,
2249,B1839+56,280.18557167,56.68190333,*,*,*,1.75e+07,1.31e+31,
2250,J1841+0130,280.32400417,1.50469444,ELL1,He[lfl+06],*,5.77e+07,1.22e+34,
2251,J1841-0157,280.48419583,-1.96516667,*,*,*,5.81e+05,2.45e+33,
2252,J1841-0310,280.35787500,-3.17250000,*,*,*,7.83e+07,2.91e+30,
2253,J1841-0345,280.41116667,-3.81183333,*,*,*,5.59e+04,2.69e+35,
2254,J1841-04,280.29166667,-4.80000000,*,*,RRAT[ttm18],*,*,
2255,B1838-04,280.27359583,-4.42208333,*,*,*,4.61e+05,3.91e+34,
2256,J1841-0456,280.33059583,-4.93643333,*,*,AXP/NRAD,4.57e+03,9.86e+32,
2257,J1841-0500,280.32558333,-5.00541667,*,*,*,4.16e+05,1.80e+33,
2258,J1841-0524,280.45550000,-5.40819444,*,*,HE[sbc+19],3.03e+04,1.04e+35,
2259,B1839+09,280.48316578,9.20204287,*,*,*,5.54e+06,7.76e+32,
2260,J1841-1404,280.39291667,-14.07194444,*,*,*,3.30e+07,1.06e+31,
2261,J1841-7845,280.35791667,-78.75416667,*,*,*,3.50e+07,1.43e+32,
2262,J1842+0114g,280.55416667,1.23333333,*,*,RRAT[zhx+23],*,*,
2263,J1842-0153,280.74112500,-1.89075000,*,*,*,2.48e+06,2.26e+32,
2264,J1842+0257,280.62887500,2.96633333,*,*,*,1.65e+06,3.97e+31,
2265,J1842-0309,280.57925000,-3.16277778,*,*,*,1.42e+06,2.69e+33,
2266,J1842+0358,280.57092500,3.97647222,*,*,*,4.56e+06,2.52e+33,
2267,B1839-04,280.61037500,-4.00042222,*,*,*,5.74e+07,3.22e+30,
2268,J1842-0415,280.54703750,-4.26061111,*,*,*,3.80e+05,5.93e+33,
2269,J1842-0612,280.67937500,-6.21000000,*,*,*,4.07e+08,4.83e+30,
2270,J1842+0638,280.54167500,6.63750000,*,*,*,6.52e+07,9.79e+31,
2271,J1842-0800,280.72892917,-8.01486111,*,*,*,1.03e+08,3.87e+30,
2272,J1842-0905,280.59229167,-9.09166667,*,*,*,5.21e+05,1.01e+34,
2273,J1842+1332,280.62483333,13.53375000,*,*,*,3.26e+07,8.62e+31,
2274,J1842-27,280.50833333,-27.97194444,*,*,*,*,*,
2275,J1842-39,280.50000000,-39.00000000,*,*,*,*,*,
2276,J1843-0000,280.86652083,-0.01152778,*,*,*,1.79e+06,4.50e+32,
2277,J1843-0050,280.90300000,-0.83611111,*,*,*,4.97e+07,2.05e+31,
2278,J1843-0051g,280.88333333,-0.85000000,*,*,RRAT[zhx+23],*,*,
2279,J1843+0119,280.84958333,1.32419444,*,*,*,5.34e+06,7.29e+31,
2280,J1843-0137,280.80262500,-1.62952778,*,*,*,4.30e+06,3.24e+32,
2281,J1843-0211,280.87636667,-2.18411111,*,*,*,2.22e+06,6.84e+31,
2282,J1843-0355,280.77776250,-3.93238889,*,*,*,2.02e+06,1.77e+34,
2283,J1843-0408,280.93100000,-4.13444444,*,*,*,5.18e+06,1.97e+32,
2284,J1843-0459,280.86517917,-4.99177778,*,*,*,1.40e+07,7.84e+31,
2285,J1843-0510,280.79055000,-5.16791667,*,*,*,2.73e+06,5.07e+32,
2286,J1843-0702,280.84349583,-7.04850000,*,*,*,1.42e+06,1.20e+34,
2287,J1843-0744,280.77286250,-7.74169444,*,*,*,5.66e+05,4.89e+33,
2288,J1843-0757,280.88775000,-7.95916667,*,*,RRAT(?)[bbc+22],7.80e+06,1.94e+31,
2289,J1843-0806,280.86964583,-8.11247222,*,*,*,4.90e+05,4.44e+33,
2290,J1843-1113,280.92192465,-11.22529683,*,*,HE,3.06e+09,6.00e+34,
2291,J1843-1448,280.75572917,-14.80350278,*,*,*,1.40e+10,1.50e+33,
2292,J1843-1507,280.89002917,-15.11750000,*,*,*,1.28e+06,1.43e+33,
2293,J1843+2024,280.85908333,20.41516667,*,*,*,5.19e+07,1.04e+30,
2294,J1843-40,280.76250000,-40.56416667,*,*,*,*,*,
2295,J1844+00,281.04583333,0.58333333,*,*,*,*,*,
2296,J1844+0028g,281.15000000,0.48000000,*,*,*,*,*,
2297,J1844-0030,281.17124583,-0.50716667,*,*,*,1.67e+06,9.11e+32,
2298,J1844+0115,281.16894750,1.25971500,ELL1,He[csl+12],*,6.19e+09,5.77e+33,
2299,B1842-02,281.18739664,-2.74470269,*,*,*,4.81e+05,5.05e+33,
2300,J1844-0256,281.22083333,-2.93333333,*,*,*,*,*,
2301,J1844-03,281.23750000,-3.00000000,*,*,NRAD/AXP(?),*,*,
2302,J1844-0302,281.02882500,-3.03644444,*,*,*,2.43e+06,1.79e+32,
2303,J1844-0310,281.18950000,-3.17697222,*,*,*,8.13e+05,2.79e+33,
2304,J1844-0346,281.13704167,-3.77516667,*,*,NRAD[aab+22],1.16e+04,4.25e+36,
2305,B1841-04,281.13938487,-4.55344819,*,*,*,4.01e+06,1.59e+32,
2306,J1844-0452,281.00641667,-4.87247222,*,*,*,6.28e+06,1.37e+33,
2307,J1844-0502,281.14150000,-5.03347222,*,*,*,8.60e+07,6.48e+31,
2308,B1841-05,281.02133333,-5.64280556,*,*,*,4.17e+05,2.29e+34,
2309,B1842+14,281.22872750,14.90392222,*,*,*,3.18e+06,1.40e+33,
2310,J1844+21,281.00000000,21.85000000,*,*,*,*,*,
2311,J1844+41,281.18750000,41.28333333,*,*,*,*,*,
2312,J1845-0008g,281.28333333,-0.13333333,*,*,RRAT[zhx+23],*,*,
2313,J1845-0028g,281.41666667,-0.46666667,*,*,*,*,*,
2314,J1845-0316,281.47041667,-3.26805556,*,*,*,3.71e+05,3.91e+34,
2315,J1845+0326g,281.42500000,3.43333333,*,*,RRAT[zhx+23],*,*,
2316,J1845+0417g,281.38750000,4.28333333,*,*,RRAT[zhx+23],*,*,
2317,B1842-04,281.39462421,-4.57494968,*,*,*,6.81e+05,3.88e+33,
2318,J1845-0545,281.41037500,-5.75505556,*,*,*,1.29e+06,4.07e+32,
2319,J1845+0623,281.28579167,6.39933333,*,*,*,4.13e+07,7.50e+30,
2320,J1845-0635,281.28085833,-6.58983333,*,*,*,1.20e+06,4.49e+33,
2321,J1845-0743,281.48826375,-7.72738056,*,*,*,4.52e+06,1.26e+34,
2322,J1845-0826,281.27372083,-8.44436111,*,*,*,1.07e+06,1.45e+33,
2323,J1845-1114,281.44074167,-11.23638889,*,*,*,1.63e+06,9.03e+33,
2324,J1845-1351,281.29791667,-13.86513889,*,*,*,4.27e+06,2.14e+31,
2325,J1845+21,281.25000000,21.85000000,*,*,*,*,*,
2326,J1846+0051,281.68258750,0.86083333,*,*,*,6.13e+05,5.41e+33,
2327,J1846-0257,281.56454167,-2.96000000,*,*,RRAT[mlk+09],4.42e+05,7.07e+31,
2328,J1846-0258,281.60391667,-2.97502778,*,*,NRAD[kd16],7.28e+02,8.06e+36,
2329,J1846-0749,281.58226667,-7.82261111,*,*,*,4.40e+06,1.16e+33,
2330,J1846-07492,281.53332917,-7.82033333,*,*,*,2.63e+06,3.20e+32,
2331,J1846+0919,281.60833333,9.32944444,*,*,NRAD,3.60e+05,3.42e+34,
2332,J1846-4249,281.50000000,-42.81666667,*,*,*,*,*,
2333,J1846-7403,281.55741667,-74.05111111,*,*,*,1.28e+07,2.06e+30,
2334,J1847-0046g,281.94583333,-0.76666667,*,*,RRAT[zhx+23],*,*,
2335,J1847+01,281.77083333,1.21666667,*,*,*,*,*,
2336,J1847+0110g,281.84583333,1.16666667,*,*,*,*,*,
2337,J1847-0130,281.89670833,-1.51277778,*,*,*,8.33e+04,1.67e+32,
2338,J1847+0133g,281.75416667,1.55000000,*,*,*,*,*,
2339,B1844-04,281.84517500,-4.03733333,*,*,*,1.83e+05,9.55e+33,
2340,J1847-0427,281.82858333,-4.46638889,*,*,*,6.96e+08,1.34e+31,
2341,J1847-0438,281.90802083,-4.63758333,*,*,*,1.39e+06,4.91e+32,
2342,J1847-0443,281.96604167,-4.72672222,*,*,*,1.91e+08,2.83e+31,
2343,J1847-0605,281.83779583,-6.08725000,*,*,*,2.65e+06,3.89e+32,
2344,J1847+0614g,281.89166667,6.23333333,*,*,*,*,*,
2345,J1848-0023,282.15787500,-0.38805556,*,*,*,5.29e+06,4.09e+32,
2346,J1848-0055,282.18958333,-0.93138889,*,*,*,3.22e+06,2.57e+33,
2347,B1845-01,282.09828958,-1.39953611,*,*,*,1.99e+06,7.23e+32,
2348,J1848+0127g,282.07916667,1.45000000,*,*,*,*,*,
2349,J1848+0150g,282.17916667,1.84000000,*,*,*,*,*,
2350,J1848+0351,282.17600000,3.85991667,*,*,*,4.51e+07,3.79e+32,
2351,J1848-0511,282.06254167,-5.19388889,*,*,*,2.93e+06,7.97e+31,
2352,J1848-0601,282.08478750,-6.01880556,*,*,*,1.24e+07,9.95e+32,
2353,J1848+0604,282.22759167,6.07966667,*,*,*,9.41e+06,1.35e+31,
2354,J1848+0647,282.23337500,6.79213889,*,*,*,9.16e+05,2.67e+33,
2355,J1848+0826,282.18237500,8.44330556,*,*,*,1.91e+07,3.03e+32,
2356,J1848-1150,282.04920833,-11.83588889,*,*,*,1.45e+07,2.51e+31,
2357,J1848+12,282.12500000,12.83333333,*,*,*,*,*,
2358,J1848-1243,282.07510833,-12.72500000,*,*,RRAT,1.49e+07,2.44e+32,
2359,J1848-1414,282.16314812,-14.23816322,*,*,*,3.35e+08,2.11e+31,
2360,J1848+1516,282.23387500,15.27891667,*,*,*,2.11e+07,5.96e+30,
2361,B1845-19,282.07514437,-19.87524559,*,*,*,2.93e+06,1.15e+31,
2362,J1849-0001,282.25680000,-0.02151389,*,*,NRAD,4.31e+04,9.78e+36,
2363,J1849+0001g,282.34583333,0.01666667,*,*,*,*,*,
2364,J1849+0009g,282.42500000,0.15000000,*,*,*,*,*,
2365,J1849-0014g,282.37916667,-0.23333333,*,*,*,*,*,
2366,J1849+0016g,282.49166667,0.26666667,*,*,*,*,*,
2367,J1849-0019g,282.31250000,-0.31666667,*,*,*,*,*,
2368,J1849+0037g,282.36666667,0.61666667,*,*,*,*,*,
2369,J1849-0040,282.29270833,-0.67222222,*,*,*,9.56e+05,1.45e+33,
2370,J1849+0106,282.48085000,1.10627778,*,*,*,1.71e+06,1.09e+32,
2371,J1849+0127,282.43408333,1.45638889,*,*,*,3.07e+05,6.93e+33,
2372,J1849+0225g,282.30416667,2.41666667,*,*,*,*,*,
